Fecha,Hora,Megabytes Normal,Megabytes Picos,Megabytes MySQL
2023-10-13,08:57:31,0.79,0.92,368.109375
2023-10-13,08:57:52,0.79,0.92,368.109375
2023-10-13,08:58:11,0.79,0.92,368.109375
2023-10-13,08:58:25,0.79,0.92,368.109375
2023-10-13,08:58:47,0.79,0.92,368.109375
2023-10-13,08:59:21,0.79,0.92,368.109375
2023-10-13,08:59:26,0.79,0.92,368.109375
2023-10-13,08:59:32,0.76,0.91,368.109375
2023-10-13,09:00:22,0.79,0.92,368.109375
2023-10-13,09:00:53,0.79,0.92,368.109375
2023-10-13,09:04:23,0.79,0.93,368.109375
2023-10-13,09:04:42,0.79,0.93,368.109375
2023-10-13,09:05:00,0.79,0.93,368.109375
2023-10-13,09:05:34,0.79,0.93,368.109375
2023-10-13,09:07:57,0.8,0.93,368.109375
2023-10-13,09:08:04,0.8,0.93,368.109375
2023-10-13,09:08:57,0.8,0.93,368.109375
2023-10-13,09:09:17,0.8,0.93,368.109375
2023-10-13,09:09:39,0.8,0.93,368.109375
2023-10-13,09:33:26,0.8,0.93,368.109375
2023-10-13,09:33:44,0.8,0.93,368.109375
2023-10-13,09:34:35,0.8,0.93,368.109375
2023-10-13,09:35:16,0.81,1.9,368.109375
2023-10-13,09:35:54,0.81,1.9,368.109375
2023-10-13,09:36:27,0.79,1.14,368.875
2023-10-13,09:36:31,0.76,0.91,368.890625
2023-10-13,09:41:50,0.8,1.33,369
2023-10-13,09:44:49,0.8,1.33,369.015625
2023-10-13,09:45:33,0.79,1.33,369.015625
2023-10-13,09:45:45,0.85,1.33,369.015625
2023-10-13,09:45:56,0.95,2.02,369.015625
2023-10-13,09:46:14,0.85,1.02,369.21875
2023-10-13,09:46:20,0.8,1.33,369.21875
2023-10-13,09:46:45,0.79,0.92,369.21875
2023-10-13,09:47:02,0.79,0.92,369.21875
2023-10-13,09:47:16,0.8,0.92,369.21875
2023-10-13,09:48:55,0.8,0.92,369.21875
2023-10-13,09:49:09,0.79,0.93,369.21875
2023-10-13,09:49:18,0.79,0.93,369.21875
2023-10-13,09:49:32,0.8,1.32,369.21875
2023-10-13,09:50:28,0.8,1.32,369.21875
2023-10-13,09:50:53,0.8,1.33,369.21875
2023-10-13,09:51:27,0.8,1.33,369.21875
2023-10-13,09:51:39,0.8,1.33,369.21875
2023-10-13,09:53:12,0.8,1.33,369.21875
2023-10-13,09:59:50,0.8,1.33,369.21875
2023-10-13,10:00:05,0.8,1.33,369.21875
2023-10-13,10:01:01,0.8,1.33,369.21875
2023-10-13,10:02:18,0.8,1.33,369.21875
2023-10-13,10:02:50,0.8,1.33,369.21875
2023-10-13,10:07:00,0.8,1.33,369.21875
2023-10-13,10:21:45,0.8,1.32,369.234375
2023-10-13,10:22:27,0.8,1.32,369.234375
2023-10-13,10:23:34,0.8,1.32,369.234375
2023-10-13,10:24:02,0.8,1.32,369.234375
2023-10-13,10:24:31,0.8,1.32,369.234375
2023-10-13,10:25:20,0.8,1.32,369.234375
2023-10-13,10:25:54,0.8,1.32,369.234375
2023-10-13,10:35:31,0.8,1.32,369.46875
2023-10-13,10:36:16,0.8,1.32,369.46875
2023-10-13,10:38:15,0.8,1.32,369.46875
2023-10-13,10:38:23,0.8,1.32,369.46875
2023-10-13,10:38:49,0.8,1.32,369.46875
2023-10-13,10:40:41,0.8,1.32,369.46875
2023-10-13,10:42:25,0.8,1.32,369.46875
2023-10-13,10:48:40,0.8,1.32,369.46875
2023-10-13,12:00:31,0.76,0.91,415.859375
2023-10-13,12:02:08,0.8,1.32,415.875
2023-10-13,12:04:15,0.8,1.32,415.875
2023-10-13,12:04:55,0.8,1.32,415.875
2023-10-13,12:05:21,0.8,1.32,415.875
2023-10-13,12:06:11,0.8,1.32,415.875
2023-10-13,12:06:32,0.8,1.32,415.875
2023-10-13,12:06:46,0.8,1.32,415.875
2023-10-13,12:07:20,0.8,1.32,415.875
2023-10-13,12:07:33,0.8,1.32,415.875
2023-10-13,12:07:53,0.8,1.32,415.875
2023-10-13,12:08:11,0.8,1.32,415.875
2023-10-13,12:09:13,0.8,1.32,415.875
2023-10-13,12:09:52,0.8,1.32,415.875
2023-10-13,12:10:28,0.8,1.32,415.875
2023-10-13,12:10:37,0.8,1.32,415.875
2023-10-13,12:10:48,0.8,1.32,415.875
2023-10-13,12:12:29,0.8,1.32,415.875
2023-10-13,12:12:44,0.8,1.32,415.875
2023-10-13,12:13:11,0.8,1.32,415.875
2023-10-13,12:21:14,0.76,0.91,416.234375
2023-10-13,12:21:28,1.51,1.62,429.1875
2023-10-13,12:21:47,0.84,0.98,439.78125
2023-10-13,12:22:05,0.79,1.14,442.328125
2023-10-13,12:22:10,0.76,0.91,442.328125
2023-10-13,12:34:04,0.8,1.08,455.859375
2023-10-13,12:34:29,0.79,1.14,455.859375
2023-10-13,12:35:28,1.19,2.17,469.671875
2023-10-13,12:35:48,0.79,1.14,479.71875
2023-10-13,12:36:32,0.79,1.14,530.71875
2023-10-13,12:37:43,0.76,0.91,530.84375
2023-10-13,12:38:13,0.79,1.14,530.84375
2023-10-13,12:38:41,0.76,0.91,530.84375
2023-10-13,12:40:47,0.79,1.14,530.84375
2023-10-13,12:40:52,1.19,2.17,530.84375
2023-10-13,12:41:04,0.79,1.14,530.90625
2023-10-13,12:41:30,0.76,0.91,531.0625
2023-10-13,12:41:37,0.8,1.08,531.0625
2023-10-13,12:41:39,0.8,1.08,531.0625
2023-10-13,12:41:43,0.8,1.08,531.0625
2023-10-13,15:11:35,0.8,1.08,139
2023-10-13,16:32:18,0.8,1.08,149.734375
2023-10-13,16:32:46,0.74,0.88,162.109375
2023-10-13,17:30:45,1.41,54.21,189.359375
2023-10-13,17:31:58,1.41,54.21,189.359375
2023-10-13,18:58:50,1.41,54.21,189.359375
2023-10-13,19:17:47,1.41,54.21,189.359375
2023-10-14,18:21:32,1.41,54.21,96.90625
2023-10-14,19:57:34,1.41,54.21,97.1875
2023-10-14,20:04:39,1.41,54.21,97.1875
2023-10-15,06:49:23,1.4,54.2,57.46875
2023-10-15,06:49:47,1.41,54.21,57.625
2023-10-15,06:49:50,1.41,54.21,57.625
2023-10-15,06:50:30,1.51,1.62,57.796875
2023-10-15,07:02:25,0.73,0.87,5492.125
2023-10-15,07:02:39,1.51,1.62,5492.125
2023-10-15,07:13:50,1.51,1.62,5463.703125
2023-10-15,07:17:52,0.75,0.88,5463.703125
2023-10-15,07:18:01,0.75,0.88,5463.703125
2023-10-15,07:24:14,0.75,0.88,5463.703125
2023-10-15,07:51:09,2.08,2.23,5486.765625
2023-10-15,07:51:21,1.51,1.62,5486.765625
2023-10-15,07:51:49,0.8,0.94,5488.703125
2023-10-15,07:52:04,1.51,1.62,5488.703125
2023-10-15,07:54:12,1.51,1.62,4529.984375
2023-10-15,07:55:51,0.74,0.88,4529.984375
2023-10-15,08:05:10,0.79,1.14,4615.578125
2023-10-15,08:05:17,0.79,1.14,4615.578125
2023-10-15,08:05:52,0.79,1.14,4615.65625
2023-10-15,08:06:47,0.79,1.14,4615.65625
2023-10-15,08:08:59,0.79,1.14,4615.65625
2023-10-15,08:32:05,0.79,1.14,4869.1875
2023-10-15,08:32:17,0.79,1.14,4869.1875
2023-10-15,08:32:43,0.79,1.14,4869.1875
2023-10-15,08:32:55,0.79,1.14,4869.1875
2023-10-15,08:33:04,0.79,1.14,4869.1875
2023-10-15,08:38:45,0.79,1.14,4954.015625
2023-10-15,08:39:01,0.79,1.14,4954.015625
2023-10-15,08:39:13,0.79,1.14,4954.015625
2023-10-15,08:41:35,0.79,1.14,4954.03125
2023-10-15,08:42:22,0.79,1.14,4954.03125
2023-10-15,08:44:12,0.79,1.14,4954.03125
2023-10-15,08:44:27,0.79,1.14,4954.03125
2023-10-15,08:45:05,0.79,1.14,4954.03125
2023-10-15,08:51:29,0.79,1.14,4955.6875
2023-10-15,08:56:05,0.79,1.14,4955.6875
2023-10-15,08:56:28,0.79,1.14,4955.6875
2023-10-15,09:31:07,1.53,1.74,4955.6875
2023-10-15,09:31:45,1.53,1.74,4955.6875
2023-10-15,09:32:10,1.53,1.74,4955.6875
2023-10-15,09:32:25,0.79,1.14,4955.6875
2023-10-15,09:32:30,0.76,0.91,4955.6875
2023-10-15,09:35:30,0.79,1.14,4910.375
2023-10-15,09:35:36,1.19,2.17,4910.375
2023-10-15,09:35:55,1.21,2.19,4910.375
2023-10-15,09:36:54,1.09,1.21,4910.375
2023-10-15,09:37:16,1.21,2.19,4910.375
2023-10-15,09:38:33,1.21,2.19,4910.375
2023-10-15,09:39:39,1.21,2.19,4910.375
2023-10-15,09:39:48,1.21,2.19,4910.375
2023-10-15,09:41:03,1.21,2.19,4910.375
2023-10-15,09:42:42,1.21,2.19,4910.375
2023-10-15,09:53:43,0.79,1.14,4910.375
2023-10-15,09:55:06,0.79,1.14,4910.375
2023-10-15,09:56:47,0.79,1.14,4910.375
2023-10-15,09:57:32,0.78,0.93,4910.375
2023-10-15,09:57:54,0.78,0.93,4910.375
2023-10-15,09:58:12,0.78,0.93,4910.375
2023-10-15,09:58:25,0.79,1.14,4910.375
2023-10-15,09:58:54,0.79,1.14,4910.375
2023-10-15,09:59:12,0.79,1.14,4910.375
2023-10-15,09:59:18,0.78,0.93,4910.375
2023-10-15,09:59:30,0.76,0.91,4910.375
2023-10-15,11:33:27,1.43,1.51,4910.375
2023-10-15,11:44:27,1.51,1.62,4910.375
2023-10-16,08:27:52,1.43,1.5,838.28125
2023-10-16,08:58:20,1.41,1.48,838.28125
2023-10-16,08:58:33,1.51,1.62,838.28125
2023-10-16,08:58:39,0.75,0.88,838.28125
2023-10-16,09:00:04,0.75,0.88,838.46875
2023-10-16,09:00:08,0.75,0.88,838.46875
2023-10-16,09:00:16,0.75,0.88,838.46875
2023-10-16,09:00:23,0.75,0.88,838.46875
2023-10-16,09:00:33,0.75,0.88,838.46875
2023-10-16,09:00:37,0.75,0.88,838.46875
2023-10-16,09:01:38,0.75,0.88,838.46875
2023-10-16,09:02:44,0.75,0.88,838.46875
2023-10-16,09:03:49,0.75,0.88,838.46875
2023-10-16,09:09:02,0.75,0.88,838.46875
2023-10-16,09:10:39,0.75,0.88,838.46875
2023-10-16,09:11:15,1.51,1.62,838.46875
2023-10-16,09:11:21,0.75,0.88,838.46875
2023-10-16,09:25:16,0.75,0.88,838.46875
2023-10-16,09:25:59,0.75,0.88,838.46875
2023-10-16,09:29:29,0.75,0.88,838.46875
2023-10-16,10:27:35,1.41,1.48,838.515625
2023-10-16,10:35:10,1.41,1.48,838.53125
2023-10-16,11:55:10,1.41,1.48,838.53125
2023-10-16,11:55:28,1.51,1.62,838.53125
2023-10-16,11:55:45,0.76,0.88,838.53125
2023-10-16,11:55:52,0.75,0.88,838.53125
2023-10-16,11:57:02,0.75,0.88,838.53125
2023-10-16,12:24:43,0.75,0.88,838.53125
2023-10-16,12:57:45,0.75,0.88,838.53125
2023-10-16,13:19:23,0.75,0.88,838.53125
2023-10-16,13:25:48,0.75,0.88,838.53125
2023-10-16,13:25:56,0.75,0.88,838.53125
2023-10-16,15:14:59,0.75,0.88,218.234375
2023-10-16,16:16:25,0.75,0.88,229.453125
2023-10-16,16:19:54,1.43,1.51,237.984375
2023-10-16,16:20:33,1.43,1.51,237.984375
2023-10-16,16:30:47,1.43,1.51,237.984375
2023-10-16,16:31:39,1.43,1.51,237.984375
2023-10-16,17:51:01,1.43,1.5,237.984375
2023-10-16,18:40:18,1.43,1.5,238.0625
2023-10-16,18:40:32,0.74,0.88,238.09375
2023-10-16,18:41:26,0.74,0.88,238.09375
2023-10-16,18:47:20,0.74,0.88,238.09375
2023-10-16,18:47:40,0.74,0.88,238.09375
2023-10-16,18:47:57,0.74,0.88,238.09375
2023-10-16,18:49:08,0.75,0.88,238.09375
2023-10-16,18:49:41,0.75,0.88,238.09375
2023-10-16,18:51:07,0.75,0.88,238.09375
2023-10-16,18:51:39,0.75,0.88,238.09375
2023-10-16,18:51:42,0.75,0.88,238.09375
2023-10-16,18:54:08,0.75,0.88,238.09375
2023-10-16,18:54:18,1.23,1.46,238.09375
2023-10-16,18:55:55,4.54,6.43,238.09375
2023-10-16,18:56:14,1.45,1.79,238.09375
2023-10-16,18:57:16,1.11,1.36,238.09375
2023-10-16,18:57:54,1.11,1.45,238.09375
2023-10-16,18:58:14,1.11,1.45,238.09375
2023-10-16,18:58:21,1.44,1.44,238.09375
2023-10-16,18:59:11,1.44,1.44,238.09375
2023-10-16,19:00:32,1.44,1.44,238.125
2023-10-16,19:00:42,1.44,1.44,238.125
2023-10-16,19:01:20,1.44,1.44,238.140625
2023-10-16,19:03:10,1.35,1.35,238.140625
2023-10-16,19:03:28,1.35,1.35,238.140625
2023-10-16,19:03:47,1.35,1.35,238.140625
2023-10-16,19:11:52,1.97,2.5,238.140625
2023-10-16,19:12:33,1.97,2.5,238.140625
2023-10-16,19:15:07,1.66,2.19,238.140625
2023-10-16,19:15:33,1.66,2.18,238.140625
2023-10-16,19:16:05,1.66,2.18,238.140625
2023-10-16,19:16:22,1.71,2.06,238.140625
2023-10-16,19:17:27,1.8,2.41,238.140625
2023-10-16,19:17:37,1.8,2.41,238.140625
2023-10-16,19:17:54,1.8,2.41,238.140625
2023-10-16,19:21:44,2.59,2.8,267.078125
2023-10-16,19:21:57,2.56,2.74,267.296875
2023-10-16,19:22:12,1.85,2.2,268.265625
2023-10-16,19:23:54,8.82,11.19,323.515625
2023-10-16,19:28:13,1.93,10.66,323.59375
2023-10-16,19:28:56,1.93,10.66,323.59375
2023-10-16,19:29:22,1.93,10.66,323.59375
2023-10-16,19:31:12,1.88,10.61,323.59375
2023-10-16,19:34:11,1.88,10.61,339.671875
2023-10-16,19:36:37,1.85,2.2,339.75
2023-10-16,19:40:08,1.93,10.66,339.75
2023-10-16,19:41:02,1.93,10.66,339.75
2023-10-16,19:41:51,1.93,10.66,339.75
2023-10-16,19:42:08,7.29,10.66,339.75
2023-10-16,19:42:19,1.93,10.66,339.75
2023-10-16,19:43:53,1.93,10.66,339.9375
2023-10-16,19:53:02,8.82,11.19,339.984375
2023-10-16,19:55:10,8.82,11.19,339.984375
2023-10-16,19:55:34,1.82,1.95,339.984375
2023-10-16,19:56:13,8.82,11.19,339.984375
2023-10-16,19:56:18,8.82,11.19,339.984375
2023-10-16,19:56:50,8.82,11.19,339.984375
2023-10-16,19:56:57,8.82,11.19,339.984375
2023-10-16,19:59:34,9.14,11.19,339.984375
2023-10-16,19:59:38,9.14,11.19,339.984375
2023-10-16,20:00:09,9.14,11.19,339.984375
2023-10-16,20:05:37,1.85,2.2,339.984375
2023-10-16,20:05:43,2.24,3.31,347.46875
2023-10-16,20:05:57,8.83,11.2,356.890625
2023-10-16,20:06:07,1.88,2.03,356.890625
2023-10-16,20:27:24,1.85,2.2,356.890625
2023-10-16,20:27:30,2.24,3.31,356.890625
2023-10-16,20:27:38,1.85,2.2,356.890625
2023-10-16,20:28:13,1.85,2.2,356.890625
2023-10-16,20:28:18,2.24,3.31,356.890625
2023-10-16,20:28:57,8.83,11.2,364.296875
2023-10-16,20:29:04,8.83,11.2,364.296875
2023-10-16,20:30:54,9.15,11.2,364.296875
2023-10-16,20:31:24,9.15,11.2,364.296875
2023-10-16,20:31:29,2.25,3.32,364.296875
2023-10-16,20:31:46,1.85,2.2,364.296875
2023-10-16,20:32:05,9.14,11.19,364.296875
2023-10-16,20:32:09,1.85,2.2,364.296875
2023-10-16,20:32:25,2.24,3.31,364.296875
2023-10-16,20:32:44,1.85,2.2,364.296875
2023-10-16,20:33:45,1.85,2.2,364.296875
2023-10-16,20:33:50,2.24,3.31,364.296875
2023-10-16,20:34:07,1.94,10.7,364.296875
2023-10-16,20:36:25,11.68,11.68,364.296875
2023-10-16,20:39:38,4.8,10.7,364.296875
2023-10-16,20:40:25,4.79,10.7,364.296875
2023-10-16,20:41:23,1.88,2.03,364.296875
2023-10-16,20:43:00,2.25,3.32,364.296875
2023-10-16,20:43:13,1.85,2.2,364.296875
2023-10-16,20:43:29,2.24,3.31,364.296875
2023-10-16,20:43:53,1.88,2.01,364.296875
2023-10-16,20:44:22,2.25,3.32,364.296875
2023-10-16,20:46:08,1.86,2.01,364.296875
2023-10-16,20:51:05,1.85,2.2,364.296875
2023-10-16,20:51:10,1.81,1.97,364.296875
2023-10-16,20:51:15,1.85,2.2,364.296875
2023-10-16,20:51:20,2.24,3.31,364.296875
2023-10-16,20:51:32,37.54,408.96,364.65625
2023-10-16,20:51:40,2.25,3.32,364.65625
2023-10-16,20:59:52,2.25,3.32,364.765625
2023-10-16,21:01:47,1.87,2.01,364.828125
2023-10-16,21:01:52,2.25,3.32,364.828125
2023-10-16,21:02:02,2.25,3.32,364.828125
2023-10-16,21:14:43,4.11,5.25,364.828125
2023-10-16,21:15:34,4.11,5.25,364.828125
2023-10-16,21:19:44,4.11,5.42,364.828125
2023-10-16,21:26:18,4.11,5.42,364.828125
2023-10-16,21:27:01,4.11,5.42,364.828125
2023-10-16,21:28:33,4.11,5.42,364.828125
2023-10-16,21:33:29,4.11,5.42,364.84375
2023-10-16,21:35:42,4.12,5.43,364.84375
2023-10-16,21:37:23,4.12,5.43,364.84375
2023-10-16,21:37:36,4.12,5.43,364.84375
2023-10-16,21:37:57,4.12,5.43,364.84375
2023-10-16,22:01:25,4.12,6.41,364.84375
2023-10-16,22:01:40,4.12,6.41,364.84375
2023-10-16,22:02:55,4.12,6.41,364.84375
2023-10-16,22:05:28,6.63,8.92,364.84375
2023-10-16,22:05:48,4.36,6.65,364.84375
2023-10-16,22:09:39,4.6,5.91,364.84375
2023-10-16,22:10:08,4.6,5.91,364.84375
2023-10-16,22:11:49,4.6,5.91,364.84375
2023-10-16,22:12:00,4.36,5.67,364.84375
2023-10-16,22:12:56,2.25,3.33,364.84375
2023-10-16,22:13:08,2.25,3.33,364.84375
2023-10-16,22:19:20,2.25,3.33,364.953125
2023-10-16,22:20:06,2.25,3.33,364.953125
2023-10-16,22:22:34,2.25,3.33,364.953125
2023-10-16,22:22:58,2.25,3.33,364.953125
2023-10-16,22:26:23,1.85,2.2,364.953125
2023-10-16,22:26:33,15.69,15.87,398.46875
2023-10-16,22:27:40,1.85,2.2,398.65625
2023-10-16,22:27:48,15.6,15.78,431.046875
2023-10-16,22:27:58,12.75,14.62,432.203125
2023-10-16,22:35:52,1.85,2.2,432.203125
2023-10-16,22:36:27,8.98,10.08,437.515625
2023-10-16,22:36:34,13.42,13.53,439.625
2023-10-16,22:37:17,1.85,2.2,439.625
2023-10-16,22:37:24,6.61,7.53,444.609375
2023-10-16,22:37:34,31.07,31.34,446.765625
2023-10-16,22:43:14,39.5,40.26,446.765625
2023-10-16,22:46:24,15.04,40.26,446.765625
2023-10-16,22:46:29,1.85,2.2,446.765625
2023-10-16,22:46:35,8.98,10.08,446.765625
2023-10-16,22:46:45,13.42,13.53,446.765625
2023-10-16,22:49:33,1.85,2.2,446.765625
2023-10-16,22:49:39,6.61,7.53,446.765625
2023-10-16,22:55:39,23.54,23.74,447.640625
2023-10-16,22:59:16,1.85,2.2,447.640625
2023-10-16,22:59:23,15.69,15.87,447.640625
2023-10-16,22:59:35,12.91,14.62,447.734375
2023-10-16,23:03:18,1.85,2.2,447.734375
2023-10-16,23:03:24,9.11,10.08,451.671875
2023-10-16,23:03:36,12.65,12.76,452.0625
2023-10-16,23:04:19,1.85,2.2,452.0625
2023-10-16,23:04:42,24.08,24.29,456.53125
2023-10-16,23:11:55,1.85,2.2,456.53125
2023-10-16,23:14:49,2.57,2.74,456.671875
2023-10-16,23:14:54,1.85,2.2,456.671875
2023-10-16,23:41:30,2.57,2.74,456.765625
2023-10-16,23:42:18,2.51,3.52,456.765625
2023-10-16,23:43:22,2.5,3.52,456.78125
2023-10-16,23:43:37,1.8,2.41,456.78125
2023-10-16,23:43:54,2.59,2.8,456.78125
2023-10-16,23:44:02,1.85,2.2,456.78125
2023-10-16,23:44:19,2.24,3.32,456.78125
2023-10-17,00:31:58,1.87,2.02,496.734375
2023-10-17,00:32:03,2.25,3.33,496.734375
2023-10-17,00:32:21,2.26,3.33,496.75
2023-10-17,00:33:45,37.52,408.96,497.015625
2023-10-17,00:33:55,2.26,3.33,497.015625
2023-10-17,00:34:27,1.87,2.02,497.015625
2023-10-17,00:35:34,2.26,3.33,497.015625
2023-10-17,00:35:49,1.88,2.03,497.015625
2023-10-17,00:36:42,2.26,3.33,497.03125
2023-10-17,00:36:57,1.88,2.03,497.03125
2023-10-17,00:37:57,2.26,3.33,497.03125
2023-10-17,00:38:08,1.87,2.02,497.03125
2023-10-17,00:38:45,2.26,3.33,497.03125
2023-10-17,00:39:08,1.89,2.03,497.03125
2023-10-17,00:39:33,2.26,3.33,497.03125
2023-10-17,00:39:46,1.87,2.02,497.078125
2023-10-17,00:40:13,2.26,3.33,497.078125
2023-10-17,00:40:40,1.86,2.02,497.078125
2023-10-17,00:41:30,2.26,3.33,497.078125
2023-10-17,00:43:33,1.87,2.02,497.078125
2023-10-17,00:43:56,2.26,3.33,497.078125
2023-10-17,00:44:28,2.25,3.33,497.078125
2023-10-17,00:44:36,1.85,2.2,497.078125
2023-10-17,00:44:43,1.83,1.96,506.1875
2023-10-17,00:45:45,1.82,1.95,506.203125
2023-10-17,00:46:25,1.85,2.2,506.203125
2023-10-17,00:46:33,1.8,1.93,506.203125
2023-10-17,00:47:22,1.83,1.95,506.203125
2023-10-17,00:47:55,14.19,14.19,506.203125
2023-10-17,00:48:32,1.85,2.2,506.203125
2023-10-17,00:49:27,15.69,15.87,506.203125
2023-10-17,00:50:10,12.45,14.36,506.203125
2023-10-17,00:51:33,12.29,14.12,506.203125
2023-10-17,00:53:04,12.45,14.36,506.203125
2023-10-17,00:54:05,12.45,14.36,506.203125
2023-10-17,00:56:15,12.45,14.36,149.140625
2023-10-17,00:57:27,12.45,14.36,149.203125
2023-10-17,00:57:57,1.85,2.2,149.203125
2023-10-17,00:58:06,15.6,15.79,181.296875
2023-10-17,00:58:15,1.85,2.2,181.296875
2023-10-17,00:58:23,15.6,15.79,181.296875
2023-10-17,00:58:33,12.57,14.36,181.375
2023-10-17,00:58:48,12.57,14.36,181.40625
2023-10-17,00:58:54,12.91,14.63,184.65625
2023-10-17,01:36:39,13.2,14.85,184.65625
2023-10-17,01:37:37,1.85,2.2,184.65625
2023-10-17,01:37:52,15.6,15.79,184.65625
2023-10-17,01:38:31,40.7,41.19,187.6875
2023-10-17,01:39:13,60.23,65.17,240.171875
2023-10-17,01:40:15,67.58,72.53,240.171875
2023-10-17,01:42:29,66.98,72.52,240.171875
2023-10-17,01:45:19,70.85,77,240.171875
2023-10-17,01:46:55,59.01,65.17,240.171875
2023-10-17,01:47:58,59.01,65.17,240.171875
2023-10-17,01:51:33,59.01,65.17,240.171875
2023-10-17,01:52:56,59.01,65.17,240.171875
2023-10-17,01:54:16,59.01,65.17,240.171875
2023-10-17,01:59:46,53.88,54.32,240.171875
2023-10-17,02:01:42,53.88,54.32,240.171875
2023-10-17,02:02:35,53.88,54.32,240.171875
2023-10-17,02:03:41,60.08,60.52,240.171875
2023-10-17,02:04:08,15.61,15.79,240.171875
2023-10-17,02:04:17,12.87,14.62,240.234375
2023-10-17,02:04:47,12.87,14.62,240.234375
2023-10-17,02:09:51,12.87,14.62,240.234375
2023-10-17,02:10:07,12.87,14.63,240.234375
2023-10-17,02:14:03,12.76,14.64,240.234375
2023-10-17,02:14:14,12.44,14.36,240.234375
2023-10-17,02:15:20,40.7,41.19,240.234375
2023-10-17,02:17:22,1.85,2.2,240.234375
2023-10-17,02:17:30,15.6,15.79,240.234375
2023-10-17,02:17:40,12.94,14.36,240.296875
2023-10-17,02:18:24,13.43,14.64,240.59375
2023-10-17,02:20:25,13.43,14.64,240.59375
2023-10-17,02:22:26,13.43,14.64,240.59375
2023-10-17,02:24:46,13.43,14.64,240.59375
2023-10-17,02:25:14,13.43,14.64,240.59375
2023-10-17,02:25:32,14.5,15.06,241.34375
2023-10-17,02:26:46,14.5,15.06,241.34375
2023-10-17,02:28:47,14.5,15.06,241.34375
2023-10-17,02:30:02,14.5,15.06,241.34375
2023-10-17,02:32:00,14.5,15.06,241.65625
2023-10-17,02:38:01,1.85,2.2,241.65625
2023-10-17,02:38:12,15.69,15.87,270.5625
2023-10-17,02:38:29,12.91,14.63,270.59375
2023-10-17,02:39:04,15.99,16.13,270.59375
2023-10-17,02:39:10,1.85,2.2,270.59375
2023-10-17,02:39:15,15.6,15.79,270.59375
2023-10-17,02:39:35,12.57,14.36,270.59375
2023-10-17,02:39:43,12.91,14.63,270.59375
2023-10-17,04:02:02,12.9,14.64,93.9375
2023-10-17,09:52:10,12.9,14.64,52.265625
2023-10-17,09:57:10,12.91,14.63,52.46875
2023-10-17,09:57:37,13.14,15.6,52.46875
2023-10-17,10:12:00,13.93,15.66,52.46875
2023-10-17,10:14:18,13.93,15.66,52.46875
2023-10-17,10:15:21,50.25,61.47,130.640625
2023-10-17,10:18:22,50.26,61.47,131.265625
2023-10-17,10:19:00,49.2,60.45,131.265625
2023-10-17,10:20:39,49.25,60.46,131.265625
2023-10-17,10:44:22,49.25,60.46,131.265625
2023-10-17,10:52:25,49.25,60.46,131.265625
2023-10-17,10:54:19,49.24,60.46,131.265625
2023-10-17,11:21:29,61.36,62.18,131.265625
2023-10-17,11:40:03,61.36,62.18,131.265625
2023-10-17,11:47:07,40.7,41.19,131.265625
2023-10-17,11:47:43,1.85,2.2,131.265625
2023-10-17,11:47:57,15.6,15.79,146.3125
2023-10-17,11:48:06,12.84,14.64,146.46875
2023-10-17,11:48:11,12.45,14.36,146.46875
2023-10-17,11:48:27,13.86,14.36,146.65625
2023-10-17,11:49:35,13.86,14.36,146.65625
2023-10-17,11:50:03,15.04,15.15,147.28125
2023-10-17,11:51:00,15.04,15.15,147.28125
2023-10-17,11:52:30,1.85,2.2,147.28125
2023-10-17,12:05:46,1.85,2.2,147.28125
2023-10-17,12:08:00,8.98,10.08,152.53125
2023-10-17,12:40:55,13.66,15.01,152.78125
2023-10-17,12:48:39,18.12,19.47,152.78125
2023-10-17,12:49:49,22.35,23.72,152.78125
2023-10-17,12:49:58,26.61,27.96,152.78125
2023-10-17,12:53:20,30.85,32.21,152.78125
2023-10-17,12:55:43,36.52,36.67,152.78125
2023-10-17,12:59:03,2.59,2.8,160.4375
2023-10-17,12:59:08,1.85,2.2,160.4375
2023-10-17,12:59:14,8.98,10.08,160.4375
2023-10-17,12:59:21,15.09,15.24,160.4375
2023-10-17,14:23:43,15.09,15.24,160.4375
2023-10-17,14:25:00,1.85,2.2,160.4375
2023-10-17,14:25:36,6.61,7.53,165.375
2023-10-17,14:26:02,19.47,19.61,166.1875
2023-10-17,14:27:54,26.79,27.15,168.96875
2023-10-17,14:30:51,24.42,24.71,168.96875
2023-10-17,14:31:18,24.42,24.71,168.96875
2023-10-17,14:31:47,24.42,24.71,168.96875
2023-10-17,14:32:10,24.42,24.71,168.96875
2023-10-17,14:32:26,24.42,24.71,168.96875
2023-10-17,14:33:26,24.41,24.7,177.453125
2023-10-17,14:39:29,24.41,24.7,177.453125
2023-10-17,14:43:29,24.41,24.7,177.453125
2023-10-17,14:43:45,24.43,24.72,180.4375
2023-10-17,14:47:17,1.85,2.2,180.4375
2023-10-17,15:14:21,15.69,15.87,211.71875
2023-10-17,15:14:28,12.99,14.64,211.8125
2023-10-17,15:15:44,12.58,14.36,211.8125
2023-10-17,16:02:02,12.57,14.36,62.5
2023-10-17,16:03:39,1.85,2.2,62.5
2023-10-17,16:08:31,2.49,2.56,784.859375
2023-10-17,16:08:48,2.57,2.74,784.890625
2023-10-17,16:09:00,1.85,2.2,784.890625
2023-10-17,16:09:05,2.24,3.32,786.8125
