Fecha,Hora,Megabytes Normal,Megabytes Picos
2023-10-12,00:55:17,0.74,0.89
2023-10-12,00:56:02,0.74,0.89
2023-10-12,00:56:24,0.74,0.89
2023-10-12,01:00:13,0.74,0.89
2023-10-12,01:01:53,0.74,0.89
2023-10-12,01:03:32,1.43,1.62
2023-10-12,01:03:37,0.74,0.89
2023-10-12,01:07:31,0.74,0.89
2023-10-12,01:08:38,0.74,0.89
2023-10-12,01:09:06,0.74,0.89
2023-10-12,01:10:01,0.74,0.9
2023-10-12,01:10:07,0.74,0.9
2023-10-12,01:10:32,0.74,0.9
2023-10-12,01:10:44,0.74,0.9
2023-10-12,01:10:54,0.74,0.9
2023-10-12,01:11:29,0.74,0.9
2023-10-12,01:11:45,0.74,0.9
2023-10-12,01:11:51,0.74,0.9
2023-10-12,01:12:01,0.74,0.9
2023-10-12,01:12:08,0.74,0.9
2023-10-12,01:12:46,0.74,0.89
2023-10-12,01:14:01,0.74,0.9
2023-10-12,01:14:28,0.74,0.9
2023-10-12,01:15:07,0.74,0.9
2023-10-12,01:15:43,0.74,0.9
2023-10-12,01:16:10,0.74,0.9
2023-10-12,01:17:45,0.74,0.9
2023-10-12,01:18:26,0.74,0.9
2023-10-12,01:19:59,0.74,0.9
2023-10-12,01:20:26,0.74,0.9
2023-10-12,01:26:27,0.74,0.9
2023-10-12,01:29:33,0.74,0.89
2023-10-12,01:30:50,0.74,0.9
2023-10-12,01:30:59,0.74,0.89
2023-10-12,01:32:47,0.74,0.9
2023-10-12,01:33:04,0.74,0.9
2023-10-12,01:33:19,0.74,0.89
2023-10-12,01:35:48,0.74,0.89
2023-10-12,01:49:28,1.43,1.62
2023-10-12,01:49:36,0.74,0.89
2023-10-12,01:50:26,0.74,0.89
2023-10-12,01:50:51,0.74,0.89
2023-10-12,01:52:18,0.74,0.89
2023-10-12,01:52:43,0.74,0.89
2023-10-12,01:56:45,0.74,0.89
2023-10-12,01:57:09,0.74,0.89
2023-10-12,01:57:28,0.74,0.89
2023-10-12,01:57:54,0.74,0.89
2023-10-12,01:58:29,0.74,0.9
2023-10-12,01:59:17,0.74,0.89
2023-10-12,02:00:35,0.74,0.89
2023-10-12,02:01:00,0.74,0.89
2023-10-12,02:03:04,0.74,0.89
2023-10-12,02:03:14,0.74,0.89
2023-10-12,02:09:11,0.74,0.89
2023-10-12,02:53:35,0.74,0.9
2023-10-12,03:04:45,0.74,0.89
2023-10-12,03:04:51,0.74,0.9
2023-10-12,03:22:37,0.74,0.89
2023-10-12,03:22:45,0.74,0.89
2023-10-12,03:26:12,0.74,0.9
2023-10-12,03:30:17,0.77,1.14
2023-10-12,03:30:23,1.18,2.25
2023-10-12,03:30:31,0.77,1.14
2023-10-12,03:30:43,0.76,0.95
2023-10-12,03:30:48,0.77,1.14
2023-10-12,03:32:08,1.43,1.62
2023-10-12,03:32:13,0.74,0.9
2023-10-12,03:33:53,0.74,0.89
2023-10-12,03:33:59,0.74,0.9
2023-10-12,03:34:11,0.74,0.89
2023-10-12,03:34:16,0.74,0.9
2023-10-12,03:37:06,0.74,0.9
2023-10-12,03:37:41,0.74,0.9
2023-10-12,03:47:05,0.74,0.9
2023-10-12,03:47:54,0.74,0.9
2023-10-12,03:49:44,0.74,0.9
2023-10-12,03:52:33,0.74,0.9
2023-10-12,03:56:07,0.74,0.89
2023-10-12,04:22:28,0.74,0.89
2023-10-12,04:22:57,0.74,0.9
2023-10-12,04:23:02,0.74,0.9
2023-10-12,04:23:07,0.74,0.89
2023-10-12,04:24:48,0.73,0.89
2023-10-12,04:26:56,0.74,0.9
2023-10-12,04:41:20,0.74,0.9
2023-10-12,04:41:36,0.74,0.9
2023-10-12,05:27:31,0.74,0.9
2023-10-12,05:28:02,0.74,0.9
2023-10-12,05:33:21,0.74,0.9
2023-10-12,05:33:39,0.74,0.9
2023-10-12,05:33:54,0.74,0.9
2023-10-12,05:35:15,0.74,0.9
2023-10-12,05:37:39,0.74,0.9
2023-10-12,05:38:08,0.74,0.9
2023-10-12,05:39:37,0.74,0.9
2023-10-12,05:45:02,0.77,1.14
2023-10-12,05:45:20,1.42,1.62
2023-10-12,05:45:26,0.77,1.14
2023-10-12,05:45:46,0.73,0.88
2023-10-12,05:46:37,0.77,1.14
2023-10-12,05:46:42,0.74,0.89
2023-10-12,05:46:48,0.74,0.88
2023-10-12,05:51:23,0.72,0.86
2023-10-12,05:51:29,0.74,0.88
2023-10-12,05:54:09,0.77,1.14
2023-10-12,05:54:33,0.77,1.14
2023-10-12,05:54:39,0.73,0.87
2023-10-12,05:54:44,0.74,0.88
2023-10-12,05:54:59,1.43,1.62
2023-10-12,05:55:02,0.74,0.88
2023-10-12,05:56:11,0.74,0.88
2023-10-12,05:56:33,0.74,0.88
2023-10-12,05:57:26,0.74,0.88
2023-10-12,05:58:02,0.74,0.88
2023-10-12,05:58:23,0.74,0.88
2023-10-12,05:59:44,1.43,1.62
2023-10-12,05:59:47,0.74,0.88
2023-10-12,06:03:34,1.43,1.62
2023-10-12,10:12:12,1.41,1.5
2023-10-12,10:12:47,1.41,1.5
2023-10-12,10:13:04,1.42,1.62
2023-10-12,10:16:24,1.41,1.5
2023-10-12,10:16:29,0.77,1.14
2023-10-12,10:16:38,0.77,1.14
2023-10-12,11:06:20,0.83,1.95
2023-10-12,11:06:40,0.83,1.95
2023-10-12,11:09:49,0.83,1.95
2023-10-12,11:09:54,0.77,1.14
2023-10-12,11:10:02,14.52,14.72
2023-10-12,11:10:08,0.77,1.14
2023-10-12,11:34:05,0.77,1.14
2023-10-12,11:34:10,0.9,1.98
2023-10-12,11:34:18,35.98,44.36
2023-10-12,11:34:49,0.77,1.14
2023-10-12,11:34:56,1.18,2.25
2023-10-12,11:35:04,36.25,407.87
2023-10-12,11:35:20,1.19,2.27
2023-10-12,11:35:25,0.77,1.14
2023-10-12,11:35:53,0.77,1.14
2023-10-12,11:36:19,0.77,1.14
2023-10-12,11:36:33,0.77,1.14
2023-10-12,11:37:17,1.18,2.25
2023-10-12,11:37:25,36.25,407.87
2023-10-12,11:37:37,1.19,2.27
2023-10-12,11:37:42,0.77,1.14
2023-10-12,11:37:47,0.9,1.98
2023-10-12,11:37:52,35.98,44.36
2023-10-12,11:40:19,0.77,1.14
2023-10-12,11:42:22,36.03,44.39
2023-10-12,11:43:20,36.03,44.39
2023-10-12,11:45:56,36.03,44.39
2023-10-12,11:55:52,36.03,44.39
2023-10-12,11:57:12,36.03,44.39
2023-10-12,11:59:50,36.03,44.39
2023-10-12,12:02:25,36.03,44.39
2023-10-12,12:02:52,36.03,44.39
2023-10-12,12:03:48,36.03,44.39
2023-10-12,12:07:00,36.1,44.45
2023-10-12,12:09:17,36.1,44.45
2023-10-12,12:15:46,36.1,44.45
2023-10-12,12:16:48,36.1,44.45
2023-10-12,12:17:22,36.1,44.45
2023-10-12,12:19:57,36.1,44.45
2023-10-12,12:21:32,36.1,44.45
2023-10-12,12:22:53,36.1,44.45
2023-10-12,12:23:35,36.1,44.45
2023-10-12,12:29:40,0.77,1.14
2023-10-12,12:36:19,0.92,9.8
2023-10-12,12:36:26,0.77,1.14
2023-10-12,12:36:55,0.77,1.14
2023-10-12,13:18:16,0.77,1.14
2023-10-12,13:18:30,14.61,14.81
2023-10-12,13:18:43,12.94,13.3
2023-10-12,13:19:31,13.87,14.02
2023-10-12,13:20:26,14.61,14.81
2023-10-12,13:20:33,11.83,13.56
2023-10-12,13:20:42,14.61,14.81
2023-10-12,13:20:49,11.68,13.56
2023-10-12,13:21:48,0.77,1.14
2023-10-12,13:21:54,14.52,14.72
2023-10-12,13:22:00,10.93,13.15
2023-10-12,13:22:05,14.61,14.81
2023-10-12,13:22:10,11.03,13.15
2023-10-12,13:22:15,14.61,14.81
2023-10-12,13:22:20,11.83,13.56
2023-10-12,13:22:26,11.75,13.59
2023-10-12,13:23:22,11.83,13.56
2023-10-12,13:23:31,11.75,13.59
2023-10-12,13:23:38,14.61,14.81
2023-10-12,13:23:46,12.13,13.3
2023-10-12,13:23:54,12.79,13.56
2023-10-12,13:24:00,12.86,14.03
2023-10-12,13:24:04,0.77,1.14
2023-10-12,13:24:08,14.52,14.72
2023-10-12,13:24:14,11.83,13.56
2023-10-12,13:25:56,0.77,1.14
2023-10-12,13:26:02,0.77,1.14
2023-10-12,13:27:15,0.77,1.14
2023-10-12,13:27:22,0.74,0.91
2023-10-12,13:27:48,0.74,0.88
2023-10-12,13:28:13,0.74,0.88
2023-10-12,13:28:20,0.77,1.14
2023-10-12,13:29:42,0.74,0.88
2023-10-12,13:29:56,0.74,0.89
2023-10-12,13:30:48,0.77,1.14
2023-10-12,13:36:29,0.73,0.88
2023-10-12,13:36:41,0.73,0.88
2023-10-12,13:36:49,0.73,0.88
2023-10-12,13:38:08,0.73,0.88
2023-10-12,13:38:37,0.73,0.88
2023-10-12,13:39:03,0.73,0.88
2023-10-12,13:39:24,0.73,0.88
2023-10-12,13:39:44,0.73,0.88
2023-10-12,13:40:43,0.73,0.88
2023-10-12,13:41:02,0.73,0.88
2023-10-12,13:41:43,0.73,0.88
2023-10-12,13:44:35,0.73,0.88
2023-10-12,13:44:43,0.73,0.88
2023-10-12,13:44:56,0.73,0.88
2023-10-12,13:45:05,0.73,0.88
2023-10-12,13:45:14,0.73,0.88
2023-10-12,13:45:23,0.73,0.88
2023-10-12,13:45:45,0.73,0.88
2023-10-12,13:46:18,0.73,0.88
2023-10-12,13:46:26,0.73,0.88
2023-10-12,13:47:28,0.77,1.14
2023-10-12,13:50:05,0.77,1.14
2023-10-12,14:01:15,0.77,1.14
2023-10-12,14:05:36,0.77,1.14
2023-10-12,14:06:48,0.77,1.14
2023-10-12,14:07:32,1.18,2.25
2023-10-12,14:07:36,0.77,1.14
2023-10-12,14:08:49,0.77,1.14
2023-10-12,14:09:31,0.77,1.14
2023-10-12,14:09:52,0.77,1.14
2023-10-12,14:10:04,3.23,3.43
2023-10-12,14:10:11,4.16,4.32
2023-10-12,14:12:05,0.77,1.14
2023-10-12,14:12:15,14.61,14.81
2023-10-12,14:12:56,0.77,1.14
2023-10-12,14:13:02,14.52,14.72
2023-10-12,14:14:21,0.77,1.14
2023-10-12,14:15:07,0.77,1.14
2023-10-12,14:21:26,0.77,1.14
2023-10-12,14:21:34,0.77,1.14
2023-10-12,14:21:41,1.18,2.25
2023-10-12,14:22:04,36.51,407.9
2023-10-12,14:22:16,1.19,2.27
2023-10-12,14:22:33,0.77,1.14
2023-10-12,14:22:44,0.77,1.14
2023-10-12,15:30:04,0.74,0.89
2023-10-12,15:36:29,0.74,0.89
2023-10-12,15:36:34,0.77,1.14
2023-10-12,15:37:42,0.72,0.87
2023-10-12,15:39:18,0.72,0.87
2023-10-12,15:40:00,0.73,0.91
2023-10-12,15:55:20,0.74,0.91
2023-10-12,17:57:39,0.72,0.86
2023-10-13,05:33:00,0.77,1.14
2023-10-13,05:33:06,1.17,2.25
2023-10-13,05:33:40,0.77,1.14
2023-10-13,05:36:58,0.77,1.14
2023-10-13,05:37:07,14.52,14.72
2023-10-13,05:37:14,0.77,1.14
2023-10-13,05:37:46,0.77,1.14
2023-10-13,05:37:49,1.17,2.25
2023-10-13,05:39:06,36.47,407.9
2023-10-13,05:39:12,1.19,2.26
2023-10-13,05:39:32,0.77,1.14
2023-10-13,05:49:08,0.77,1.14
2023-10-13,05:49:17,1.17,2.25
2023-10-13,05:49:49,1.42,1.62
2023-10-13,05:50:12,0.77,1.14
2023-10-13,05:50:14,36.47,407.9
2023-10-13,05:51:53,1.19,2.26
2023-10-13,05:55:13,0.77,1.14
2023-10-13,06:11:28,1.42,1.62
2023-10-13,06:11:33,0.77,1.14
2023-10-13,06:11:39,1.17,2.25
2023-10-13,06:12:05,36.47,407.9
2023-10-13,06:12:30,1.19,2.26
2023-10-13,06:13:26,36.47,407.9
2023-10-13,06:13:50,0.77,1.14
2023-10-13,06:14:49,0.77,1.14
2023-10-13,06:14:54,1.17,2.25
2023-10-13,06:15:16,0.77,1.14
2023-10-13,06:15:22,1.17,2.25
2023-10-13,06:15:45,36.25,407.86
2023-10-13,06:23:34,1.18,2.26
2023-10-13,06:23:40,0.73,0.91
2023-10-13,06:23:46,0.73,0.91
2023-10-13,06:23:53,0.73,0.91
2023-10-13,06:29:17,0.74,0.91
2023-10-13,06:30:46,0.74,0.91
2023-10-13,06:34:48,0.74,0.91
2023-10-13,06:37:34,0.74,0.89
2023-10-13,06:39:40,0.74,0.89
2023-10-13,06:42:26,0.74,0.89
2023-10-13,07:56:01,0.74,0.89
2023-10-13,08:24:24,0.74,0.89
2023-10-13,08:25:34,0.74,0.89
2023-10-13,08:27:28,0.74,0.89
2023-10-13,08:28:34,0.74,0.89
2023-10-13,08:28:45,0.74,0.89
2023-10-13,08:31:04,0.74,0.89
2023-10-13,08:31:30,0.74,0.89
2023-10-13,08:32:56,0.74,0.89
2023-10-13,08:34:41,0.74,0.89
2023-10-13,08:35:53,0.74,0.89
2023-10-13,08:38:01,0.77,1.14
2023-10-13,08:38:05,0.74,0.91
2023-10-13,08:39:35,0.77,0.92
2023-10-13,08:54:45,0.78,0.92
2023-10-13,08:55:00,0.74,0.91
2023-10-13,08:55:25,0.74,0.91
2023-10-13,08:56:10,0.74,0.91
2023-10-13,08:57:31,0.78,0.92
2023-10-13,08:57:52,0.78,0.92
2023-10-13,08:58:11,0.78,0.92
2023-10-13,08:58:25,0.78,0.92
2023-10-13,08:58:47,0.78,0.92
2023-10-13,08:59:21,0.78,0.92
2023-10-13,08:59:26,0.77,0.92
2023-10-13,08:59:32,0.74,0.91
2023-10-13,09:00:22,0.78,0.92
2023-10-13,09:00:53,0.78,0.92
2023-10-13,09:04:23,0.78,0.93
2023-10-13,09:04:42,0.78,0.93
2023-10-13,09:04:59,0.78,0.93
2023-10-13,09:05:34,0.78,0.93
2023-10-13,09:07:57,0.78,0.93
2023-10-13,09:08:04,0.78,0.93
2023-10-13,09:08:57,0.78,0.93
2023-10-13,09:09:17,0.78,0.93
2023-10-13,09:09:38,0.78,0.93
2023-10-13,09:33:26,0.78,0.93
2023-10-13,09:33:44,0.78,0.93
2023-10-13,09:34:35,0.78,0.93
2023-10-13,09:35:16,0.8,1.9
2023-10-13,09:35:54,0.8,1.9
2023-10-13,09:36:27,0.78,1.14
2023-10-13,09:36:31,0.74,0.91
2023-10-13,09:41:50,0.78,1.33
2023-10-13,09:44:49,0.78,1.33
2023-10-13,09:45:33,0.77,1.33
2023-10-13,09:45:45,0.84,1.33
2023-10-13,09:45:56,0.94,2.02
2023-10-13,09:46:14,0.83,1.02
2023-10-13,09:46:20,0.78,1.33
2023-10-13,09:46:45,0.78,0.92
2023-10-13,09:47:02,0.78,0.92
2023-10-13,09:47:16,0.78,0.92
2023-10-13,09:48:55,0.78,0.92
2023-10-13,09:49:09,0.78,0.93
2023-10-13,09:49:18,0.78,0.93
2023-10-13,09:49:32,0.78,1.32
2023-10-13,09:50:28,0.78,1.32
2023-10-13,09:50:53,0.78,1.33
2023-10-13,09:51:27,0.78,1.33
2023-10-13,09:51:39,0.78,1.33
2023-10-13,09:53:12,0.78,1.33
2023-10-13,09:59:50,0.78,1.33
2023-10-13,10:00:05,0.78,1.33
2023-10-13,10:01:01,0.78,1.33
2023-10-13,10:02:18,0.78,1.33
2023-10-13,10:02:49,0.78,1.33
2023-10-13,10:07:00,0.78,1.33
2023-10-13,10:21:45,0.78,1.32
2023-10-13,10:22:27,0.78,1.32
2023-10-13,10:23:33,0.78,1.32
2023-10-13,10:24:02,0.78,1.32
2023-10-13,10:24:31,0.78,1.32
2023-10-13,10:25:20,0.78,1.32
2023-10-13,10:25:54,0.78,1.32
2023-10-13,10:35:31,0.78,1.32
2023-10-13,10:36:16,0.78,1.32
2023-10-13,10:38:15,0.78,1.32
2023-10-13,10:38:23,0.78,1.32
2023-10-13,10:38:49,0.78,1.32
2023-10-13,10:40:41,0.78,1.32
2023-10-13,10:42:25,0.78,1.32
2023-10-13,10:48:40,0.78,1.32
2023-10-13,12:00:31,0.74,0.91
2023-10-13,12:02:08,0.78,1.32
2023-10-13,12:04:15,0.78,1.32
2023-10-13,12:04:55,0.78,1.32
2023-10-13,12:05:21,0.78,1.32
2023-10-13,12:06:11,0.78,1.32
2023-10-13,12:06:32,0.78,1.32
2023-10-13,12:06:45,0.78,1.32
2023-10-13,12:07:20,0.78,1.32
2023-10-13,12:07:33,0.78,1.32
2023-10-13,12:07:53,0.78,1.32
2023-10-13,12:08:11,0.78,1.32
2023-10-13,12:09:13,0.78,1.32
2023-10-13,12:09:52,0.78,1.32
2023-10-13,12:10:28,0.78,1.32
2023-10-13,12:10:37,0.78,1.32
2023-10-13,12:10:48,0.78,1.32
2023-10-13,12:12:29,0.78,1.32
2023-10-13,12:12:44,0.78,1.32
2023-10-13,12:13:11,0.78,1.32
2023-10-13,12:21:14,0.74,0.91
2023-10-13,12:21:28,1.49,1.62
2023-10-13,12:21:47,0.83,0.98
2023-10-13,12:22:05,0.78,1.14
2023-10-13,12:22:10,0.74,0.91
2023-10-13,12:34:04,0.78,1.08
2023-10-13,12:34:28,0.78,1.14
2023-10-13,12:35:28,1.18,2.17
2023-10-13,12:35:48,0.78,1.14
2023-10-13,12:36:32,0.78,1.14
2023-10-13,12:37:43,0.74,0.91
2023-10-13,12:38:13,0.78,1.14
2023-10-13,12:38:41,0.74,0.91
2023-10-13,12:40:47,0.78,1.14
2023-10-13,12:40:52,1.18,2.17
2023-10-13,12:41:04,0.78,1.14
2023-10-13,12:41:30,0.74,0.91
2023-10-13,12:41:37,0.78,1.08
2023-10-13,12:41:39,0.78,1.08
2023-10-13,12:41:43,0.78,1.08
2023-10-13,15:11:35,0.78,1.08
2023-10-13,16:32:18,0.78,1.08
2023-10-13,16:32:46,0.73,0.88
2023-10-13,17:30:45,1.39,54.21
2023-10-13,17:31:58,1.39,54.21
2023-10-13,18:58:50,1.39,54.21
2023-10-13,19:17:47,1.39,54.21
2023-10-14,18:21:32,1.39,54.21
2023-10-14,19:57:34,1.39,54.21
2023-10-14,20:04:39,1.39,54.21
2023-10-15,06:49:23,1.38,54.2
2023-10-15,06:49:47,1.39,54.21
2023-10-15,06:49:50,1.39,54.21
2023-10-15,06:50:30,1.49,1.62
2023-10-15,07:02:25,0.72,0.87
2023-10-15,07:02:39,1.49,1.62
2023-10-15,07:13:50,1.49,1.62
2023-10-15,07:17:52,0.73,0.88
2023-10-15,07:18:01,0.73,0.88
2023-10-15,07:24:14,0.73,0.88
2023-10-15,07:51:09,2.06,2.23
2023-10-15,07:51:21,1.49,1.62
2023-10-15,07:51:49,0.78,0.94
2023-10-15,07:52:04,1.49,1.62
2023-10-15,07:54:12,1.49,1.62
2023-10-15,07:55:51,0.73,0.88
2023-10-15,08:05:10,0.78,1.14
2023-10-15,08:05:17,0.78,1.14
2023-10-15,08:05:52,0.78,1.14
2023-10-15,08:06:47,0.78,1.14
2023-10-15,08:08:59,0.78,1.14
2023-10-15,08:32:05,0.78,1.14
2023-10-15,08:32:17,0.78,1.14
2023-10-15,08:32:43,0.78,1.14
2023-10-15,08:32:55,0.78,1.14
2023-10-15,08:33:04,0.78,1.14
2023-10-15,08:38:45,0.78,1.14
2023-10-15,08:39:01,0.78,1.14
2023-10-15,08:39:13,0.78,1.14
2023-10-15,08:41:35,0.78,1.14
2023-10-15,08:42:22,0.78,1.14
2023-10-15,08:44:12,0.78,1.14
2023-10-15,08:44:27,0.78,1.14
2023-10-15,08:45:05,0.78,1.14
2023-10-15,08:51:29,0.78,1.14
2023-10-15,08:56:05,0.78,1.14
2023-10-15,08:56:28,0.78,1.14
2023-10-15,09:31:07,1.52,1.74
2023-10-15,09:31:45,1.52,1.74
2023-10-15,09:32:10,1.52,1.74
2023-10-15,09:32:25,0.78,1.14
2023-10-15,09:32:30,0.74,0.91
2023-10-15,09:35:30,0.78,1.14
2023-10-15,09:35:36,1.17,2.17
2023-10-15,09:35:55,1.19,2.19
2023-10-15,09:36:54,1.08,1.21
2023-10-15,09:37:16,1.19,2.19
2023-10-15,09:38:33,1.19,2.19
2023-10-15,09:39:39,1.19,2.19
2023-10-15,09:39:48,1.19,2.19
2023-10-15,09:41:03,1.19,2.19
2023-10-15,09:42:42,1.19,2.19
2023-10-15,09:53:43,0.78,1.14
2023-10-15,09:55:06,0.78,1.14
2023-10-15,09:56:47,0.78,1.14
2023-10-15,09:57:32,0.76,0.93
2023-10-15,09:57:54,0.76,0.93
2023-10-15,09:58:12,0.76,0.93
2023-10-15,09:58:25,0.78,1.14
2023-10-15,09:58:54,0.78,1.14
2023-10-15,09:59:12,0.78,1.14
2023-10-15,09:59:18,0.76,0.93
2023-10-15,09:59:30,0.74,0.91
2023-10-15,11:33:27,1.41,1.51
2023-10-15,11:44:27,1.49,1.62
2023-10-16,08:27:52,1.41,1.5
2023-10-16,08:58:20,1.39,1.48
2023-10-16,08:58:33,1.49,1.62
2023-10-16,08:58:39,0.73,0.88
2023-10-16,09:00:04,0.73,0.88
2023-10-16,09:00:08,0.73,0.88
2023-10-16,09:00:16,0.73,0.88
2023-10-16,09:00:23,0.73,0.88
2023-10-16,09:00:33,0.73,0.88
2023-10-16,09:00:37,0.73,0.88
2023-10-16,09:01:38,0.73,0.88
2023-10-16,09:02:44,0.73,0.88
2023-10-16,09:03:49,0.73,0.88
2023-10-16,09:09:02,0.73,0.88
2023-10-16,09:10:39,0.73,0.88
2023-10-16,09:11:15,1.49,1.62
2023-10-16,09:11:21,0.73,0.88
2023-10-16,09:25:16,0.73,0.88
2023-10-16,09:25:59,0.73,0.88
2023-10-16,09:29:29,0.73,0.88
2023-10-16,10:27:35,1.39,1.48
2023-10-16,10:35:10,1.39,1.48
2023-10-16,11:55:10,1.39,1.48
2023-10-16,11:55:28,1.49,1.62
2023-10-16,11:55:45,0.74,0.88
2023-10-16,11:55:52,0.73,0.88
2023-10-16,11:57:02,0.73,0.88
2023-10-16,12:24:43,0.73,0.88
2023-10-16,12:57:45,0.73,0.88
2023-10-16,13:19:23,0.73,0.88
2023-10-16,13:25:48,0.73,0.88
2023-10-16,13:25:56,0.73,0.88
2023-10-16,15:14:59,0.73,0.88
2023-10-16,16:16:25,0.73,0.88
2023-10-16,16:19:54,1.41,1.51
2023-10-16,16:20:33,1.41,1.51
2023-10-16,16:30:47,1.41,1.51
2023-10-16,16:31:39,1.41,1.51
2023-10-16,17:51:01,1.41,1.5
2023-10-16,18:40:18,1.41,1.5
2023-10-16,18:40:32,0.73,0.88
2023-10-16,18:41:26,0.73,0.88
2023-10-16,18:47:20,0.73,0.88
2023-10-16,18:47:40,0.73,0.88
2023-10-16,18:47:57,0.73,0.88
2023-10-16,18:49:08,0.73,0.88
2023-10-16,18:49:41,0.73,0.88
2023-10-16,18:51:07,0.73,0.88
2023-10-16,18:51:39,0.73,0.88
2023-10-16,18:51:42,0.73,0.88
2023-10-16,18:54:08,0.73,0.88
2023-10-16,18:54:18,1.21,1.46
2023-10-16,18:55:55,4.53,6.43
2023-10-16,18:56:13,1.43,1.79
2023-10-16,18:57:16,1.09,1.36
2023-10-16,18:57:54,1.09,1.45
2023-10-16,18:58:14,1.09,1.45
2023-10-16,18:58:21,1.43,1.43
2023-10-16,18:59:11,1.43,1.43
2023-10-16,19:00:32,1.43,1.43
2023-10-16,19:00:42,1.43,1.43
2023-10-16,19:01:20,1.43,1.43
2023-10-16,19:03:10,1.33,1.34
2023-10-16,19:03:28,1.33,1.34
2023-10-16,19:03:46,1.33,1.34
2023-10-16,19:11:52,1.96,2.5
2023-10-16,19:12:33,1.96,2.5
2023-10-16,19:15:07,1.64,2.19
2023-10-16,19:15:33,1.64,2.18
2023-10-16,19:16:05,1.64,2.18
2023-10-16,19:16:22,1.69,2.06
2023-10-16,19:17:27,1.78,2.41
2023-10-16,19:17:37,1.78,2.41
2023-10-16,19:17:54,1.78,2.41
2023-10-16,19:21:44,2.57,2.8
2023-10-16,19:21:57,2.55,2.74
2023-10-16,19:22:12,1.83,2.2
2023-10-16,19:23:54,8.81,11.19
2023-10-16,19:28:13,1.92,10.66
2023-10-16,19:28:56,1.92,10.66
2023-10-16,19:29:22,1.92,10.66
2023-10-16,19:31:12,1.86,10.61
2023-10-16,19:34:11,1.86,10.61
2023-10-16,19:36:37,1.83,2.2
2023-10-16,19:40:08,1.92,10.66
2023-10-16,19:41:02,1.92,10.66
2023-10-16,19:41:51,1.92,10.66
2023-10-16,19:42:08,7.28,10.66
2023-10-16,19:42:19,1.92,10.66
2023-10-16,19:43:53,1.92,10.66
2023-10-16,19:53:01,8.81,11.19
2023-10-16,19:55:10,8.81,11.19
2023-10-16,19:55:34,1.81,1.95
2023-10-16,19:56:13,8.81,11.19
2023-10-16,19:56:18,8.81,11.19
2023-10-16,19:56:50,8.81,11.19
2023-10-16,19:56:57,8.81,11.19
2023-10-16,19:59:34,9.13,11.19
2023-10-16,19:59:38,9.13,11.19
2023-10-16,20:00:09,9.13,11.19
2023-10-16,20:05:37,1.83,2.2
2023-10-16,20:05:43,2.22,3.31
2023-10-16,20:05:56,8.81,11.2
2023-10-16,20:06:07,1.86,2.03
2023-10-16,20:27:24,1.83,2.2
2023-10-16,20:27:30,2.22,3.31
2023-10-16,20:27:38,1.83,2.2
2023-10-16,20:28:13,1.83,2.2
2023-10-16,20:28:18,2.22,3.31
2023-10-16,20:28:57,8.81,11.2
2023-10-16,20:29:04,8.81,11.2
2023-10-16,20:30:54,9.13,11.2
2023-10-16,20:31:24,9.13,11.2
2023-10-16,20:31:29,2.23,3.32
2023-10-16,20:31:46,1.83,2.2
2023-10-16,20:32:05,9.13,11.19
2023-10-16,20:32:09,1.83,2.2
2023-10-16,20:32:25,2.22,3.31
2023-10-16,20:32:44,1.83,2.2
2023-10-16,20:33:45,1.83,2.2
2023-10-16,20:33:50,2.22,3.31
2023-10-16,20:34:07,1.92,10.7
2023-10-16,20:36:25,11.67,11.68
2023-10-16,20:39:38,4.78,10.7
2023-10-16,20:40:25,4.78,10.7
2023-10-16,20:41:23,1.86,2.03
2023-10-16,20:43:00,2.23,3.32
2023-10-16,20:43:13,1.83,2.2
2023-10-16,20:43:29,2.22,3.31
2023-10-16,20:43:53,1.86,2.01
2023-10-16,20:44:22,2.23,3.32
2023-10-16,20:46:08,1.85,2.01
2023-10-16,20:51:05,1.83,2.2
2023-10-16,20:51:10,1.8,1.97
2023-10-16,20:51:15,1.83,2.2
2023-10-16,20:51:20,2.22,3.31
2023-10-16,20:51:32,37.53,408.96
2023-10-16,20:51:40,2.23,3.32
2023-10-16,20:59:51,2.23,3.32
2023-10-16,21:01:47,1.85,2.01
2023-10-16,21:01:52,2.23,3.32
2023-10-16,21:02:01,2.23,3.32
2023-10-16,21:14:43,4.09,5.25
2023-10-16,21:15:34,4.09,5.25
2023-10-16,21:19:44,4.09,5.42
2023-10-16,21:26:18,4.1,5.42
2023-10-16,21:27:01,4.1,5.42
2023-10-16,21:28:33,4.1,5.42
2023-10-16,21:33:29,4.1,5.42
2023-10-16,21:35:42,4.1,5.43
2023-10-16,21:37:23,4.1,5.43
2023-10-16,21:37:36,4.1,5.43
2023-10-16,21:37:57,4.1,5.43
2023-10-16,22:01:25,4.1,6.41
2023-10-16,22:01:39,4.1,6.41
2023-10-16,22:02:55,4.1,6.41
2023-10-16,22:05:28,6.61,8.92
2023-10-16,22:05:48,4.34,6.65
2023-10-16,22:09:39,4.58,5.91
2023-10-16,22:10:08,4.58,5.91
2023-10-16,22:11:49,4.58,5.91
2023-10-16,22:12:00,4.34,5.67
2023-10-16,22:12:56,2.23,3.33
2023-10-16,22:13:08,2.23,3.33
2023-10-16,22:19:20,2.24,3.33
2023-10-16,22:20:06,2.24,3.33
2023-10-16,22:22:34,2.24,3.33
